match_id,innings_number,wicket_number,batter1,batter2,runs,batter1_runs,batter2_runs,balls_faced,is_unbeaten,ended_by_dismissal_type
1168836,1,7,2254ab79,64d43928,8,4,3,8,False,caught
1168836,1,8,64d43928,22ae3041,3,1,0,5,False,bowled
1168836,1,9,64d43928,8596fe80,4,2,0,10,False,run_out
1168836,1,10,64d43928,e412cb64,1,1,0,4,False,bowled
1168836,2,1,1777c020,86b6e495,4,2,1,7,False,caught
1168836,2,2,86b6e495,7cd0a092,29,20,8,22,False,bowled
1168836,2,3,7cd0a092,c4487b84,74,25,47,70,True,
1168837,1,1,8a75e999,af2c687b,23,18,4,14,False,caught
1168837,1,2,8a75e999,50c6bc2b,78,22,56,48,False,caught
1168837,1,3,8a75e999,c995d726,32,18,13,27,False,caught
1168837,1,4,8a75e999,272d796e,20,8,12,14,False,run_out
1168837,1,5,8a75e999,9cb8d7a6,3,1,2,5,False,bowled
1168837,1,6,8a75e999,907d6e58,5,1,3,5,False,caught
1168837,1,7,907d6e58,29e253dd,1,0,0,4,False,bowled
1168837,1,8,29e253dd,e174dadd,6,0,6,3,False,run_out
1168837,2,1,0fa5042b,afa78c3a,1,1,0,4,False,caught
1168837,2,2,0fa5042b,3d284ca3,43,25,15,33,False,caught
1168837,2,3,3d284ca3,bb4b445b,3,2,1,5,False,stumped
1168837,2,4,3d284ca3,0a4736eb,93,22,70,55,False,caught
1168837,2,5,3d284ca3,9de62878,12,7,4,8,False,caught
1168837,2,6,9de62878,bd4ea627,17,7,8,11,True,
1168838,1,1,8efab8ed,a15618fe,38,18,19,23,False,caught
1168838,1,2,a15618fe,09a9d073,76,17,57,54,False,bowled
1168838,1,3,a15618fe,64c34cd0,8,5,3,10,False,run_out
1168838,1,4,64c34cd0,2a2e6343,45,24,18,26,False,bowled
1168838,1,5,64c34cd0,0dc00542,4,0,1,5,False,run_out
1168838,1,6,64c34cd0,85dcb721,1,1,0,2,True,
1168838,2,1,40c041ea,1bae756b,34,10,24,20,False,caught
1168838,2,2,40c041ea,ff077124,1,1,0,8,False,bowled
1168838,2,3,40c041ea,3029e282,50,28,19,41,False,stumped
1168838,2,4,3029e282,a757b0d8,91,35,52,47,True,
1168839,1,1,1777c020,86b6e495,5,1,4,3,False,caught
1168839,1,2,1777c020,7cd0a092,37,17,19,35,False,caught
1168839,1,3,7cd0a092,c4487b84,5,1,4,12,False,bowled
1168839,1,4,c4487b84,8abdf100,30,8,22,27,False,stumped
1168839,1,5,c4487b84,1ff2f550,31,21,8,24,False,caught
1168839,1,6,1ff2f550,aa8d28ae,25,21,3,19,True,
1168839,2,1,8a75e999,af2c687b,21,6,15,18,False,caught
1168839,2,2,8a75e999,50c6bc2b,7,5,2,9,False,bowled
1168839,2,3,50c6bc2b,c995d726,50,35,12,43,False,bowled
1168839,2,4,50c6bc2b,29e253dd,6,1,5,7,False,bowled
1168839,2,5,29e253dd,2f26ac1a,13,11,2,15,False,caught
1168839,2,6,29e253dd,9cb8d7a6,37,17,19,23,True,
1168840,1,1,0fa5042b,afa78c3a,9,9,0,7,False,caught
1168840,1,2,afa78c3a,3d284ca3,46,17,28,38,False,caught
1168840,1,3,afa78c3a,bbff906c,73,48,22,41,False,bowled
1168840,1,4,afa78c3a,0a4736eb,19,6,13,12,False,caught
1168840,1,5,0a4736eb,13dd482e,14,10,3,9,False,caught
1168840,1,6,13dd482e,bd4ea627,10,0,9,7,False,bowled
1168840,1,7,13dd482e,9de62878,0,0,0,1,False,run_out
1168840,1,8,9de62878,9fd3a210,0,0,0,1,False,bowled
1168840,1,9,9fd3a210,68ddabdb,4,2,1,3,False,run_out
1168840,1,10,68ddabdb,1c790f4f,1,0,0,1,False,run_out
1168840,2,1,ff077124,1bae756b,37,19,14,21,False,caught
1168840,2,2,1bae756b,40c041ea,21,7,9,17,False,caught
1168840,2,3,40c041ea,3029e282,11,6,5,12,False,lbw
1168840,2,4,3029e282,4a461c24,2,1,1,6,False,caught
1168840,2,5,4a461c24,a757b0d8,13,8,1,13,False,stumped
1168840,2,6,4a461c24,c03c6200,89,39,40,50,False,run_out
1168840,2,7,4a461c24,b3118300,4,4,0,1,True,
1168841,1,1,8efab8ed,a15618fe,12,3,9,9,False,bowled
1168841,1,2,8efab8ed,09a9d073,50,11,34,50,False,caught
1168841,1,3,09a9d073,85dcb721,13,12,1,10,False,lbw
1168841,1,4,85dcb721,64c34cd0,23,8,15,25,False,bowled
1168841,1,5,64c34cd0,2a2e6343,2,0,2,1,False,run_out
1168841,1,6,64c34cd0,0dc00542,12,6,3,14,False,caught
1168841,1,7,0dc00542,54c58a5e,3,1,2,4,False,caught
1168841,1,8,54c58a5e,bbfa0b42,5,1,2,4,False,caught
1168841,1,9,54c58a5e,a8e3170f,0,0,0,1,False,caught
1168841,1,10,a8e3170f,a089f93f,1,0,1,2,False,bowled
1168841,2,1,4329fbb5,dc2abe5e,49,33,16,35,False,bowled
1168841,2,2,dc2abe5e,f8fd6e3f,6,1,3,13,False,bowled
1168841,2,3,f8fd6e3f,cad00a4d,48,11,35,48,False,run_out
1168841,2,4,f8fd6e3f,fd2bf2a0,3,3,0,6,False,caught
1168841,2,5,f8fd6e3f,87e562a9,16,11,2,12,True,
1168842,1,1,ff077124,1bae756b,58,29,26,50,False,bowled
1168842,1,2,ff077124,40c041ea,40,26,13,33,False,caught
1168842,1,3,ff077124,a757b0d8,31,17,13,18,False,bowled
1168842,1,4,a757b0d8,c03c6200,35,31,3,18,False,caught
1168842,1,5,a757b0d8,3029e282,1,0,1,1,True,
1168842,2,1,4329fbb5,dc2abe5e,8,7,1,7,False,lbw
1168842,2,2,4329fbb5,f8fd6e3f,129,70,50,88,False,bowled
1168842,2,3,4329fbb5,cad00a4d,29,14,12,11,True,
1168843,1,1,8efab8ed,a15618fe,5,5,0,7,False,bowled
1168843,1,2,a15618fe,09a9d073,12,5,7,12,False,bowled
1168843,1,3,a15618fe,64c34cd0,27,11,11,30,False,bowled
1168843,1,4,64c34cd0,57bd3ecc,31,15,14,31,False,caught
1168843,1,5,57bd3ecc,2a2e6343,6,1,5,4,False,caught
1168843,1,6,57bd3ecc,19b9f399,21,14,5,23,False,lbw
1168843,1,7,19b9f399,32885b08,0,0,0,1,False,bowled
1168843,1,8,19b9f399,bbfa0b42,16,13,3,12,True,
1168843,2,1,8a75e999,af2c687b,21,10,11,29,False,caught_and_bowled
1168843,2,2,8a75e999,50c6bc2b,15,2,13,11,False,lbw
1168843,2,3,50c6bc2b,c995d726,46,14,31,40,False,bowled
1168843,2,4,50c6bc2b,29e253dd,0,0,0,3,False,caught
1168843,2,5,50c6bc2b,2f26ac1a,30,18,10,31,False,caught
1168843,2,6,50c6bc2b,9cb8d7a6,8,8,0,2,True,
1168844,1,1,1777c020,ed90abe4,12,7,5,10,False,caught
1168844,1,2,1777c020,7cd0a092,6,4,2,6,False,caught
1168844,1,3,7cd0a092,4ec07775,18,16,2,23,False,caught
1168844,1,4,7cd0a092,1ff2f550,18,7,11,19,False,caught
1168844,1,5,7cd0a092,aa8b4568,32,18,13,30,False,caught
1168844,1,6,aa8b4568,aa8d28ae,13,9,4,15,False,bowled
1168844,1,7,aa8d28ae,45a7e761,9,6,2,10,False,bowled
1168844,1,8,aa8d28ae,b410bd3d,16,16,0,7,True,
1168844,2,1,ff077124,40c041ea,6,1,4,5,False,bowled
1168844,2,2,ff077124,3029e282,2,2,0,6,False,bowled
1168844,2,3,3029e282,7eae4418,4,0,0,5,False,caught
1168844,2,4,7eae4418,4a461c24,0,0,0,1,False,bowled
1168844,2,5,7eae4418,a757b0d8,8,6,2,21,False,bowled
1168844,2,6,7eae4418,c03c6200,100,50,46,78,False,bowled
1168844,2,7,7eae4418,b3118300,5,3,2,3,True,
1168845,1,1,4329fbb5,f8fd6e3f,24,15,8,16,False,caught
1168845,1,2,f8fd6e3f,ee8f1a6d,38,22,12,26,False,caught
1168845,1,3,f8fd6e3f,cad00a4d,46,23,23,33,False,caught
1168845,1,4,f8fd6e3f,fd2bf2a0,44,14,27,28,False,bowled
1168845,1,5,f8fd6e3f,87e562a9,10,6,0,4,False,caught
1168845,1,6,87e562a9,2254ab79,1,0,1,2,False,caught
1168845,1,7,87e562a9,3086f7a4,1,0,0,1,False,caught
1168845,1,8,3086f7a4,64d43928,0,0,0,3,False,caught
1168845,1,9,3086f7a4,22ae3041,1,1,0,3,False,caught
1168845,1,10,3086f7a4,8596fe80,15,14,0,4,True,
1168845,2,1,0fa5042b,afa78c3a,62,34,25,50,False,stumped
1168845,2,2,0fa5042b,3d284ca3,2,0,2,3,False,bowled
1168845,2,3,0fa5042b,0a4736eb,1,0,0,4,False,bowled
1168845,2,4,0fa5042b,18fac429,44,30,14,32,False,caught
1168845,2,5,18fac429,3031bf83,0,0,0,2,False,caught
1168845,2,6,3031bf83,bd4ea627,2,0,2,2,False,caught
1168845,2,7,3031bf83,9de62878,14,5,8,12,False,caught
1168845,2,8,3031bf83,c6a1b1bb,1,1,0,2,False,caught
1168845,2,9,3031bf83,9fd3a210,8,1,7,10,False,bowled
1168845,2,10,9fd3a210,68ddabdb,3,2,1,3,True,
1168846,1,1,ff077124,40c041ea,137,86,47,80,False,caught
1168846,1,2,40c041ea,a757b0d8,12,0,12,3,False,caught
1168846,1,3,40c041ea,4a461c24,17,8,9,14,False,bowled
1168846,1,4,40c041ea,c03c6200,5,4,1,3,False,bowled
1168846,1,5,c03c6200,b98b5e1c,14,4,9,11,False,caught
1168846,1,6,b98b5e1c,b3118300,16,2,11,7,False,caught
1168846,1,7,b98b5e1c,2911de16,2,1,1,2,False,run_out
1168846,2,1,8a75e999,af2c687b,3,3,0,5,False,lbw
1168846,2,2,8a75e999,50c6bc2b,10,10,0,7,False,caught
1168846,2,3,50c6bc2b,c995d726,9,6,3,9,False,caught
1168846,2,4,c995d726,272d796e,43,33,6,24,False,caught
1168846,2,5,c995d726,29e253dd,22,18,4,13,False,lbw
1168846,2,6,c995d726,9cb8d7a6,38,17,20,24,False,caught
1168846,2,7,9cb8d7a6,5af743d0,13,8,1,8,False,caught
1168846,2,8,9cb8d7a6,e174dadd,2,1,0,3,False,caught
1168846,2,9,9cb8d7a6,db3643f3,2,1,0,4,False,caught
1168846,2,10,db3643f3,f0e722e0,0,0,0,1,False,run_out
1168847,1,1,0fa5042b,afa78c3a,0,0,0,1,False,caught
1168847,1,2,afa78c3a,3d284ca3,32,22,10,13,False,caught
1168847,1,3,afa78c3a,bbff906c,118,63,48,69,False,bowled
1168847,1,4,afa78c3a,0a4736eb,88,32,55,37,True,
1168847,2,1,1777c020,ed90abe4,51,33,18,26,False,caught
1168847,2,2,1777c020,90f47cf2,14,5,8,12,False,caught
1168847,2,3,90f47cf2,7cd0a092,5,5,0,4,False,caught
1168847,2,4,90f47cf2,1ff2f550,9,7,1,4,False,bowled
1168847,2,5,1ff2f550,aa8d28ae,54,39,12,29,False,caught
1168847,2,6,1ff2f550,89c16049,12,8,3,13,False,caught
1168847,2,7,1ff2f550,45a7e761,30,27,1,15,False,caught
1168847,2,8,45a7e761,24bb1c2f,0,0,0,2,False,bowled
1168847,2,9,24bb1c2f,b410bd3d,9,7,2,9,False,run_out
1168847,2,10,b410bd3d,a63775d6,5,4,1,6,True,
1168848,1,1,8a75e999,af2c687b,69,30,30,54,False,caught
1168848,1,2,8a75e999,50c6bc2b,15,10,5,14,False,caught
1168848,1,3,8a75e999,c995d726,34,10,24,18,False,lbw
1168848,1,4,8a75e999,272d796e,7,6,1,4,False,caught
1168848,1,5,272d796e,29e253dd,31,17,14,19,False,caught
1168848,1,6,29e253dd,9cb8d7a6,34,30,4,11,True,
1168848,2,1,4329fbb5,f8fd6e3f,68,20,40,39,False,caught
1168848,2,2,f8fd6e3f,cad00a4d,17,4,10,13,False,stumped
1168848,2,3,f8fd6e3f,fd2bf2a0,45,17,27,33,False,caught
1168848,2,4,f8fd6e3f,87e562a9,47,33,9,26,False,run_out
1168848,2,5,f8fd6e3f,eb2d5fe7,10,5,2,5,False,caught
1168848,2,6,eb2d5fe7,2254ab79,0,0,0,1,False,caught
1168848,2,7,2254ab79,3086f7a4,1,0,1,2,False,bowled
1168848,2,8,3086f7a4,64d43928,1,0,0,1,True,
1168849,1,1,1777c020,90f47cf2,27,23,4,27,False,bowled
1168849,1,2,1777c020,1ff2f550,12,6,5,12,False,caught
1168849,1,3,1777c020,7cd0a092,20,9,7,21,False,caught
1168849,1,4,1777c020,4cbf2e06,19,15,4,10,False,caught
1168849,1,5,4cbf2e06,aa8d28ae,16,4,11,18,False,bowled
1168849,1,6,aa8d28ae,770494eb,30,19,11,15,False,caught
1168849,1,7,770494eb,486065b3,3,1,2,7,False,lbw
1168849,1,8,486065b3,45a7e761,7,4,3,6,False,run_out
1168849,1,9,486065b3,24bb1c2f,6,0,6,4,True,
1168849,2,1,8efab8ed,a15618fe,20,13,5,14,False,run_out
1168849,2,2,a15618fe,6843a783,50,20,26,19,False,caught
1168849,2,3,6843a783,09a9d073,53,22,27,25,False,caught
1168849,2,4,09a9d073,0dc00542,18,14,3,17,True,
1168850,1,1,8a75e999,af2c687b,52,20,32,21,False,caught
1168850,1,2,8a75e999,50c6bc2b,50,19,30,42,False,caught
1168850,1,3,8a75e999,c995d726,6,3,3,7,False,caught
1168850,1,4,c995d726,272d796e,31,20,11,22,False,caught
1168850,1,5,272d796e,29e253dd,2,1,1,3,False,caught
1168850,1,6,272d796e,9cb8d7a6,3,0,2,3,False,caught
1168850,1,7,9cb8d7a6,907d6e58,7,6,1,6,False,run_out
1168850,1,8,9cb8d7a6,e174dadd,7,4,3,9,False,run_out
1168850,1,9,9cb8d7a6,db3643f3,0,0,0,1,False,bowled
1168850,1,10,9cb8d7a6,f0e722e0,3,1,1,6,True,
1168850,2,1,0fa5042b,afa78c3a,19,5,13,18,False,caught
1168850,2,2,afa78c3a,92aeac25,44,25,15,31,False,caught
1168850,2,3,92aeac25,bbff906c,0,0,0,2,False,caught
1168850,2,4,92aeac25,bb4b445b,51,26,24,43,False,caught
1168850,2,5,bb4b445b,0a4736eb,15,8,7,8,False,caught
1168850,2,6,0a4736eb,bd4ea627,31,13,17,14,False,caught
1168850,2,7,0a4736eb,9de62878,4,4,0,1,True,
1168851,1,1,4329fbb5,f8fd6e3f,3,1,1,7,False,bowled
1168851,1,2,4329fbb5,dc2abe5e,111,70,38,64,False,bowled
1168851,1,3,dc2abe5e,cad00a4d,11,8,3,10,False,lbw
1168851,1,4,cad00a4d,fd2bf2a0,12,8,2,5,False,caught_and_bowled
1168851,1,5,fd2bf2a0,2254ab79,28,20,5,19,False,caught
1168851,1,6,2254ab79,87e562a9,8,7,1,6,False,caught
1168851,1,7,87e562a9,3086f7a4,13,11,2,9,True,
1168851,2,1,ff077124,40c041ea,41,22,17,36,False,caught
1168851,2,2,40c041ea,b98b5e1c,14,6,7,13,False,caught_and_bowled
1168851,2,3,40c041ea,7eae4418,6,0,6,8,False,bowled
1168851,2,4,7eae4418,4a461c24,8,3,5,10,False,caught
1168851,2,5,7eae4418,a757b0d8,21,9,10,14,False,lbw
1168851,2,6,a757b0d8,c03c6200,83,34,46,36,False,bowled
1168851,2,7,c03c6200,b3118300,0,0,0,1,False,run_out
1168851,2,8,b3118300,2911de16,3,0,3,2,True,
1168852,1,1,ff077124,40c041ea,135,74,58,74,False,caught
1168852,1,2,ff077124,a757b0d8,3,0,2,4,False,caught
1168852,1,3,a757b0d8,b98b5e1c,20,15,4,15,False,caught
1168852,1,4,a757b0d8,c03c6200,32,20,11,18,False,obstructing_field
1168852,1,5,c03c6200,b3118300,8,7,1,4,False,run_out
1168852,1,6,c03c6200,ffe699c0,16,12,0,5,True,
1168852,2,1,0fa5042b,afa78c3a,24,17,7,14,False,caught
1168852,2,2,afa78c3a,92aeac25,2,1,1,8,False,caught
1168852,2,3,afa78c3a,bbff906c,63,20,40,37,False,caught
1168852,2,4,bbff906c,0a4736eb,5,2,0,4,False,caught
1168852,2,5,bbff906c,bb4b445b,11,6,4,9,False,caught
1168852,2,6,bb4b445b,bd4ea627,46,15,31,24,False,caught
1168852,2,7,bd4ea627,9de62878,1,0,0,7,False,caught
1168852,2,8,9de62878,68ddabdb,2,0,2,3,False,caught
1168852,2,9,9de62878,1c790f4f,1,0,0,4,False,caught
1168852,2,10,1c790f4f,9b8a3c39,11,2,8,10,True,
1168853,1,1,ff077124,40c041ea,4,1,3,9,False,caught
1168853,1,2,ff077124,b98b5e1c,27,20,5,15,False,bowled
1168853,1,3,b98b5e1c,3029e282,31,15,15,33,False,caught
1168853,1,4,3029e282,bcc154fa,28,23,5,22,False,caught
1168853,1,5,bcc154fa,a757b0d8,6,4,2,9,False,caught
1168853,1,6,a757b0d8,c03c6200,14,5,4,14,False,caught
1168853,1,7,c03c6200,b3118300,28,14,12,17,False,run_out
1168853,1,8,c03c6200,ffe699c0,0,0,0,1,False,caught
1168853,2,1,4329fbb5,f8fd6e3f,19,7,12,16,False,run_out
1168853,2,2,f8fd6e3f,dc2abe5e,47,15,25,30,False,caught
1168853,2,3,f8fd6e3f,cad00a4d,73,31,39,61,True,
1211642,1,1,af2c687b,0fa5042b,0,0,0,1,False,caught_and_bowled
1211642,1,2,0fa5042b,ad9c32a2,38,23,13,22,False,caught
1211642,1,3,ad9c32a2,bb4b445b,68,44,19,44,False,caught
1211642,1,4,ad9c32a2,c995d726,9,3,6,10,False,caught
1211642,1,5,ad9c32a2,0a4736eb,12,4,8,12,False,caught
1211642,1,6,0a4736eb,9de62878,14,11,3,8,False,caught
1211642,1,7,9de62878,bd4ea627,22,5,16,11,False,bowled
1211642,1,8,bd4ea627,c6a1b1bb,4,4,0,2,False,caught
1211642,1,9,c6a1b1bb,9b8a3c39,0,0,0,3,False,caught
1211642,1,10,c6a1b1bb,99d7d5b7,1,0,0,2,False,lbw
1211642,2,1,d1c36f5c,4329fbb5,0,0,0,2,False,lbw
1211642,2,2,4329fbb5,f8fd6e3f,20,15,5,20,False,run_out
1211642,2,3,f8fd6e3f,2254ab79,6,2,4,6,False,caught
1211642,2,4,2254ab79,ee8f1a6d,62,17,41,40,False,lbw
1211642,2,5,ee8f1a6d,3086f7a4,40,18,22,18,False,bowled
1211642,2,6,3086f7a4,2e11c706,2,1,1,6,False,caught
1211642,2,7,2e11c706,5af743d0,33,14,14,16,False,caught
1211642,2,8,2e11c706,494a0503,8,7,1,4,True,
1211643,1,1,8a75e999,193ef196,25,5,19,18,False,caught
1211643,1,2,8a75e999,afa78c3a,48,24,20,34,False,bowled
1211643,1,3,8a75e999,9cb8d7a6,97,49,46,55,False,run_out
1211643,1,4,9cb8d7a6,bbff906c,10,4,4,8,False,caught
1211643,1,5,bbff906c,29e253dd,21,5,16,5,True,
1211643,2,1,25f7b7d6,ff077124,29,13,16,20,False,lbw
1211643,2,2,ff077124,c13e34f4,4,0,4,3,False,bowled
1211643,2,3,ff077124,64c34cd0,35,19,16,27,False,run_out
1211643,2,4,ff077124,50c6bc2b,13,8,4,8,False,bowled
1211643,2,5,50c6bc2b,4a461c24,47,25,22,29,False,caught
1211643,2,6,50c6bc2b,c03c6200,62,24,30,31,False,caught_and_bowled
1211643,2,7,50c6bc2b,b3118300,1,1,0,2,False,caught
1211644,1,1,1777c020,45eda7c8,59,19,39,32,False,caught
1211644,1,2,1777c020,272d796e,1,0,1,2,False,caught
1211644,1,3,272d796e,9ab63e7b,3,2,1,9,False,run_out
1211644,1,4,9ab63e7b,087210b1,26,13,13,26,False,caught
1211644,1,5,087210b1,1ff2f550,10,6,4,11,False,bowled
1211644,1,6,1ff2f550,aa8d28ae,5,0,3,13,False,bowled
1211644,1,7,1ff2f550,45a7e761,10,8,2,12,False,caught_and_bowled
1211644,1,8,1ff2f550,24bb1c2f,9,8,0,9,False,caught
1211644,1,9,1ff2f550,f0e722e0,15,14,0,6,True,
1211644,2,1,6843a783,a15618fe,24,3,18,15,False,bowled
1211644,2,2,6843a783,bb351c23,19,6,11,14,False,run_out
1211644,2,3,6843a783,cad00a4d,42,29,12,30,False,bowled
1211644,2,4,cad00a4d,4b345629,18,13,4,14,False,run_out
1211644,2,5,cad00a4d,fce581b5,13,7,1,10,False,caught
1211644,2,6,fce581b5,0dc00542,26,5,21,14,True,
1211645,1,1,d1c36f5c,4329fbb5,33,24,8,28,False,caught
1211645,1,2,d1c36f5c,f8fd6e3f,17,5,12,19,False,caught
1211645,1,3,d1c36f5c,2254ab79,62,20,41,39,False,caught
1211645,1,4,d1c36f5c,ee8f1a6d,16,10,5,20,False,bowled
1211645,1,5,d1c36f5c,3086f7a4,3,1,2,5,False,caught
1211645,1,6,d1c36f5c,5af743d0,17,13,2,9,True,
1211645,2,1,25f7b7d6,ff077124,44,3,38,20,False,caught
1211645,2,2,ff077124,c13e34f4,82,56,25,60,False,caught
1211645,2,3,ff077124,64c34cd0,12,5,7,19,False,caught
1211645,2,4,ff077124,50c6bc2b,2,2,0,2,False,caught
1211645,2,5,50c6bc2b,4a461c24,13,8,5,10,True,
1211646,1,1,6843a783,a15618fe,41,21,17,35,False,caught
1211646,1,2,a15618fe,bb351c23,28,18,10,20,False,caught
1211646,1,3,a15618fe,cad00a4d,1,1,0,2,False,caught
1211646,1,4,a15618fe,4b345629,17,6,11,14,False,bowled
1211646,1,5,4b345629,fce581b5,24,15,7,17,False,caught
1211646,1,6,4b345629,0dc00542,24,13,11,15,False,caught
1211646,1,7,4b345629,64d43928,18,7,10,10,False,lbw
1211646,1,8,4b345629,bbfa0b42,7,4,2,4,False,caught
1211646,1,9,bbfa0b42,acee4cc4,4,1,3,3,True,
1211646,2,1,0fa5042b,af2c687b,92,39,50,59,False,bowled
1211646,2,2,0fa5042b,ad9c32a2,71,35,35,39,False,caught
1211646,2,3,ad9c32a2,c995d726,2,0,1,2,True,
1211647,1,1,8a75e999,193ef196,31,26,0,28,False,bowled
1211647,1,2,193ef196,92aeac25,16,6,10,17,False,caught_and_bowled
1211647,1,3,92aeac25,afa78c3a,29,6,22,19,False,caught
1211647,1,4,92aeac25,bbff906c,10,8,1,8,False,run_out
1211647,1,5,92aeac25,29e253dd,10,5,4,10,False,caught
1211647,1,6,29e253dd,9cb8d7a6,16,6,8,18,False,run_out
1211647,1,7,29e253dd,ffe699c0,24,5,14,12,False,caught_and_bowled
1211647,1,8,29e253dd,f69f1d8a,13,4,9,5,False,bowled
1211647,1,9,29e253dd,e174dadd,7,6,0,3,False,caught
1211647,2,1,d1c36f5c,4329fbb5,41,14,27,35,False,run_out
1211647,2,2,d1c36f5c,f8fd6e3f,13,3,10,12,False,run_out
1211647,2,3,f8fd6e3f,2254ab79,1,1,0,2,False,caught
1211647,2,4,2254ab79,ee8f1a6d,85,33,46,54,False,run_out
1211647,2,5,2254ab79,3086f7a4,4,3,1,6,False,caught
1211647,2,6,2254ab79,eb2d5fe7,13,1,12,5,True,
1211648,1,1,1777c020,45eda7c8,22,7,11,14,False,caught
1211648,1,2,1777c020,9ab63e7b,67,26,41,47,False,bowled
1211648,1,3,9ab63e7b,1ff2f550,7,6,1,10,False,caught
1211648,1,4,9ab63e7b,087210b1,4,1,3,6,False,caught
1211648,1,5,9ab63e7b,18fac429,51,41,10,29,False,caught
1211648,1,6,9ab63e7b,aa8d28ae,24,2,19,11,False,caught
1211648,1,7,9ab63e7b,9e44e6fd,7,7,0,3,True,
1211648,2,1,0fa5042b,af2c687b,3,1,1,5,False,caught
1211648,2,2,af2c687b,ad9c32a2,2,1,1,7,False,bowled
1211648,2,3,ad9c32a2,9de62878,57,21,32,33,False,caught
1211648,2,4,9de62878,c995d726,29,20,7,19,False,caught
1211648,2,5,c995d726,0a4736eb,23,23,0,8,False,caught
1211648,2,6,0a4736eb,bb4b445b,21,18,3,14,False,caught
1211648,2,7,bb4b445b,bd4ea627,3,2,1,4,False,caught
1211648,2,8,bd4ea627,c6a1b1bb,19,10,8,9,False,bowled
1211648,2,9,c6a1b1bb,fb23118c,6,0,6,4,False,caught
1211648,2,10,fb23118c,9b8a3c39,20,2,17,16,True,
1211649,1,1,25f7b7d6,ff077124,4,4,0,5,False,caught
1211649,1,2,ff077124,c13e34f4,31,15,15,17,False,caught
1211649,1,3,c13e34f4,64c34cd0,6,4,2,9,False,caught
1211649,1,4,c13e34f4,50c6bc2b,0,0,0,2,False,caught
1211649,1,5,c13e34f4,4a461c24,44,28,16,29,False,caught
1211649,1,6,4a461c24,b3118300,17,6,9,14,False,caught
1211649,1,7,4a461c24,c03c6200,0,0,0,3,False,caught
1211649,1,8,c03c6200,2911de16,6,2,3,14,False,caught
1211649,1,9,2911de16,72f03be4,5,5,0,4,False,caught
1211649,1,10,72f03be4,a63775d6,10,7,1,14,False,caught
1211649,2,1,a15618fe,bb351c23,6,5,1,6,False,caught
1211649,2,2,bb351c23,6843a783,4,1,3,5,False,caught
1211649,2,3,6843a783,cad00a4d,21,5,15,15,False,caught
1211649,2,4,cad00a4d,4b345629,16,4,12,11,False,caught
1211649,2,5,cad00a4d,fce581b5,77,30,43,52,True,
1211650,1,1,0fa5042b,af2c687b,11,11,0,7,False,bowled
1211650,1,2,af2c687b,ad9c32a2,25,12,10,17,False,bowled
1211650,1,3,af2c687b,9de62878,20,19,0,8,False,caught
1211650,1,4,9de62878,c995d726,76,39,34,50,False,caught
1211650,1,5,c995d726,0a4736eb,25,10,15,14,False,caught
1211650,1,6,c995d726,bd4ea627,4,0,4,4,False,run_out
1211650,1,7,c995d726,c6a1b1bb,8,2,6,6,False,caught
1211650,1,8,c995d726,fb23118c,18,17,1,14,True,
1211650,2,1,d1c36f5c,4329fbb5,41,30,9,30,False,caught
1211650,2,2,d1c36f5c,f8fd6e3f,22,10,12,12,False,stumped
1211650,2,3,d1c36f5c,ee8f1a6d,16,5,10,16,False,bowled
1211650,2,4,d1c36f5c,2254ab79,23,5,14,11,False,caught
1211650,2,5,2254ab79,3086f7a4,31,19,12,22,False,bowled
1211650,2,6,3086f7a4,2e11c706,57,13,42,27,True,
1211651,1,1,bb351c23,4b345629,31,7,23,25,False,caught
1211651,1,2,bb351c23,6843a783,71,58,11,46,False,caught
1211651,1,3,6843a783,cad00a4d,38,28,8,23,False,caught
1211651,1,4,6843a783,7ca5e05d,24,22,2,10,False,bowled
1211651,1,5,7ca5e05d,fce581b5,11,7,2,6,False,caught
1211651,1,6,fce581b5,0dc00542,9,8,1,9,False,caught
1211651,1,7,0dc00542,64d43928,2,0,2,1,True,
1211651,2,1,193ef196,8a75e999,19,16,3,12,False,lbw
1211651,2,2,8a75e999,92aeac25,26,10,16,17,False,caught
1211651,2,3,92aeac25,afa78c3a,21,13,8,18,False,caught
1211651,2,4,afa78c3a,bbff906c,2,0,2,2,False,caught
1211651,2,5,bbff906c,9cb8d7a6,7,2,5,9,False,caught
1211651,2,6,bbff906c,29e253dd,12,11,1,7,False,caught
1211651,2,7,29e253dd,ffe699c0,19,11,7,16,False,lbw
1211651,2,8,29e253dd,f69f1d8a,14,2,11,10,False,caught
1211651,2,9,f69f1d8a,db3643f3,11,9,2,8,False,caught
1211651,2,10,db3643f3,e174dadd,3,1,2,3,False,bowled
1211652,1,1,ff077124,25f7b7d6,32,14,16,17,False,caught
1211652,1,2,25f7b7d6,c13e34f4,37,18,18,11,False,caught
1211652,1,3,c13e34f4,50c6bc2b,21,16,5,10,False,caught_and_bowled
1211652,1,4,c13e34f4,79f8472d,0,0,0,5,False,caught
1211652,1,5,79f8472d,06c2de82,1,0,1,3,False,caught
1211652,1,6,06c2de82,c03c6200,24,15,9,11,False,bowled
1211652,1,7,c03c6200,b3118300,17,3,13,15,False,caught
1211652,2,1,1777c020,45eda7c8,48,16,30,25,False,caught
1211652,2,2,1777c020,9ab63e7b,2,1,1,4,False,caught
